id,visits,last_visit,res_sum,res_std,res_mean,hands_sum,hands_std,hands_mean,bets_sum,bets_std,bets_mean
378,182,2024-12-27T00:00:00,-15493.360806179582,428.76065104907707,-85.12835607790979,17001.0,14.470146115629104,93.41208791208791,605313.9002001504,515.203845757162,3325.9005505502773
638,192,2024-12-20T00:00:00,-3246.440005149454,95.9349587582885,-16.90854169348674,13700.0,12.12218968004085,71.35416666666667,132254.43403325157,117.02287119543983,688.8251772565186
131,195,2024-12-22T00:00:00,-19304.264241957277,214.1762662497051,-98.99622688183219,76154.0,39.46400718690213,390.53333333333336,753259.5605034956,390.3490389121082,3862.869541043567
388,209,2024-12-08T00:00:00,-1785.4560638688808,98.61274596486831,-8.54285198023388,13909.0,11.444419982969633,66.55023923444976,143919.6068186952,118.41803323150533,688.6105589411254
644,208,2024-12-31T00:00:00,-4872.064650699972,100.31643253974148,-23.423387743749863,14461.0,11.798361972294712,69.52403846153847,149363.69109696188,121.86203534195211,718.0946687353936
390,185,2024-12-29T00:00:00,-12265.737358231065,483.3040187005035,-66.30128301746521,19717.0,15.539159515605224,106.57837837837837,725820.615968101,572.0262885450708,3923.354680908654
135,196,2024-12-31T00:00:00,-1046.708649096243,470.11645236993735,-5.340350250491036,20029.0,15.084120469465876,102.18877551020408,696527.259395476,524.5644361170436,3553.7105071197752
904,190,2024-12-30T00:00:00,-20271.72121997615,223.519878625875,-106.69326957882184,76951.0,36.239045149559345,405.0052631578947,744798.2939192925,350.7528037407702,3919.9910206278555
137,191,2024-12-31T00:00:00,-19766.434651577532,247.46505337513395,-103.489186657474,79350.0,41.193908255412424,415.4450261780105,815950.9029760177,423.59428655469435,4271.9942564189405
901,191,2024-12-21T00:00:00,-31922.752291310862,1389.3758846732371,-167.13482875031866,27977.0,29.55920883777989,146.4764397905759,2675215.2212229697,2826.5091114178535,14006.362414779946
139,186,2024-12-28T00:00:00,-1773.4940071145854,97.96938111186991,-9.534914016745082,13569.0,12.338105263149794,72.95161290322581,133611.3637981735,121.49097729345318,718.3406655815779
652,209,2024-12-30T00:00:00,12713.073469714678,1454.2849083333397,60.82810272590755,30137.0,30.095458728286967,144.19617224880383,3002659.588477929,2998.520679567729,14366.792289368082
397,168,2024-12-31T00:00:00,-2346.5575156895457,97.294853157261,-13.96760426005682,12078.0,12.611897120560087,71.89285714285714,115112.76964999386,120.20122603812338,685.1950574404397
410,187,2024-12-31T00:00:00,-16741.96203797608,232.3810918123726,-89.52920875923039,76346.0,41.91821876293067,408.26737967914437,775443.3339599122,425.7617073741638,4146.75579657707
924,205,2025-01-01T00:00:00,-1361.143687886867,95.95287882339325,-6.639725306765205,14356.0,12.464158251884443,70.02926829268293,143246.37738603307,124.36928926920294,698.7628165172345
160,201,2024-12-21T00:00:00,-24601.478568825405,211.91089116335309,-122.39541576530053,83343.0,38.93253566248372,414.64179104477614,782206.3517995565,365.39693419792326,3891.5738895500326
162,190,2024-12-27T00:00:00,-927.8957747867034,100.97382965800149,-4.883661972561597,13330.0,12.529389273538715,70.15789473684211,133943.82529323996,125.89904935377831,704.9675015433683
163,192,2024-12-31T00:00:00,-2490.6270716954596,101.8581546897014,-12.972015998413852,13515.0,12.334678232908024,70.390625,144476.22202375095,131.85850617603757,752.4803230403695
675,183,2025-01-01T00:00:00,-17992.829284871885,237.66283983603577,-98.32147150203215,72597.0,40.43317806432311,396.7049180327869,749605.3408102596,417.4955745133937,4096.204048143495
681,194,2024-12-29T00:00:00,-2421.4426256550414,101.17783094877173,-12.48166301884042,13708.0,11.82596008433355,70.65979381443299,132418.05378445616,114.23771655238632,682.5672875487431
939,197,2024-12-23T00:00:00,1031.1443685071931,464.316329415667,5.23423537313296,19474.0,14.069575297719833,98.8527918781726,692923.3398848006,500.6232466908038,3517.377359821323
945,174,2024-12-29T00:00:00,-21025.065286683068,257.5029492831427,-120.83370854415556,70163.0,39.29956706793067,403.235632183908,729621.2706423071,408.6740883342523,4193.225693346592
952,177,2024-12-25T00:00:00,-3604.04800953185,103.29628422243646,-20.36185316119689,12524.0,12.695600392857394,70.75706214689265,125735.17304956862,127.45796170265857,710.3682093195968
186,178,2025-01-01T00:00:00,-13502.854133920624,226.2032979786514,-75.8587310894417,70092.0,43.360327958301156,393.7752808988764,736078.6210720387,455.3531132337169,4135.273152090105
699,190,2024-12-29T00:00:00,-4061.55806434193,111.94983377616275,-21.376621391273314,13130.0,12.973636169442386,69.10526315789474,136288.195080784,134.66515286885598,717.3062898988632
444,179,2024-12-26T00:00:00,-10066.24965694685,1562.8233293760209,-56.236031603055025,26834.0,30.8977923884975,149.91061452513966,2683776.3917194135,3090.212632052522,14993.164199549796
189,195,2024-12-27T00:00:00,-24983.64548587616,216.3248656509227,-128.12125890192902,76311.0,42.52176887668676,391.33846153846156,755936.4538103208,421.22046853513456,3876.597199027286
702,189,2024-12-27T00:00:00,-24056.356507252134,223.42237268665346,-127.2823095621806,76309.0,41.881245071350484,403.75132275132273,746998.8159455063,409.98100458166647,3952.3746875423617
450,190,2024-12-31T00:00:00,-17617.40723634651,241.01389714696091,-92.7231959807711,79414.0,39.866475200039275,417.9684210526316,806994.7191104613,405.1179257559104,4247.340626897165
708,197,2024-12-31T00:00:00,-11255.428031601188,1347.6631350735418,-57.13415244467608,28500.0,30.858902186562954,144.67005076142132,2834300.093264135,3068.890854224709,14387.310118092057
965,192,2024-12-28T00:00:00,-14793.018688332697,457.4474307483927,-77.04697233506613,17858.0,15.643485592829226,93.01041666666667,646936.755999758,566.7121638455533,3369.462270832073
198,182,2024-12-18T00:00:00,-2874.6014243604072,96.42788387165191,-15.794513320661578,11958.0,11.62367279957276,65.7032967032967,120354.00455547789,116.98909257996021,661.2857393158126
455,181,2024-12-27T00:00:00,-2942.964726583802,95.10948316866283,-16.259473627534817,11813.0,11.543162027949359,65.26519337016575,122648.49071358611,119.84689755272723,677.6159707932934
203,176,2024-12-28T00:00:00,-2762.9478824531634,103.17018262961754,-15.698567513938428,12491.0,13.132813248982284,70.9715909090909,123489.69180723288,129.8348459433806,701.6459761774596
205,189,2024-12-28T00:00:00,-3791.8659984793403,94.81155814195213,-20.06278306073725,12772.0,11.759975516958272,67.57671957671958,132096.45383379736,121.62942866915645,698.923036157658
974,178,2025-01-01T00:00:00,-20454.063947686474,264.7728381490244,-114.91047161621614,69536.0,39.03645692259432,390.65168539325845,710164.5563631825,398.6756228777134,3989.688518894284
465,161,2024-12-26T00:00:00,-3763.031169284269,93.64359167261489,-23.372864405492354,10816.0,13.035969444711448,67.18012422360249,104607.05976516016,126.07751801033024,649.7332904668333
721,191,2024-12-27T00:00:00,-37768.55682878915,1567.8886998687415,-197.74113522926257,29206.0,28.11620304876805,152.9109947643979,2941265.833755022,2831.5150106916476,15399.297558926817
728,166,2024-12-29T00:00:00,-10154.999459476687,420.9195479694279,-61.174695539016184,16798.0,14.357280870967127,101.19277108433735,565747.7755979116,483.5456433137337,3408.119130107901
221,215,2024-12-24T00:00:00,-3670.341004330737,98.69242128210945,-17.071353508515056,15290.0,11.250238865320648,71.11627906976744,149465.68071241502,109.97544867118496,695.1892126158838
991,167,2024-12-22T00:00:00,5063.3340830791685,1590.3259404006237,30.31936576694113,24820.0,30.371278735896155,148.62275449101796,2461476.1806491576,3012.0136657640865,14739.378327240465
483,160,2024-12-25T00:00:00,-2723.4158042632826,97.16958839193912,-17.021348776645517,11065.0,12.504272707258908,69.15625,107540.11758938433,121.52832872194776,672.1257349336521
228,165,2024-12-26T00:00:00,-15329.79393512036,222.83278062242394,-92.90784203103249,67223.0,38.73937592444683,407.41212121212124,662907.6874387132,382.02148233333844,4017.622348113413
997,178,2024-12-30T00:00:00,-2640.319093141359,94.76390668519917,-14.833253332254827,12732.0,11.120979149802736,71.52808988764045,123174.34249908288,107.58869735492942,691.9906881970949
239,181,2024-12-27T00:00:00,-1785.4675516738491,87.85203999020823,-9.86446161145773,12579.0,11.740577182999555,69.49723756906077,122957.05516834396,114.76165008333545,679.3207467864307
240,174,2024-12-29T00:00:00,-2014.6266872505694,107.31888161296479,-11.578314294543501,12022.0,12.419054866132168,69.0919540229885,124376.53104370766,128.48435893287277,714.8076496764808
751,192,2024-12-30T00:00:00,-18554.00162115162,224.5787549186537,-96.63542511016469,77611.0,42.159010120395344,404.2239583333333,770723.2162678202,418.66395065981214,4014.1834180615638
496,173,2024-12-11T00:00:00,-3415.5867666245067,432.77888717908235,-19.743276107656108,16116.0,15.366201580875163,93.15606936416185,565159.4151688253,538.8653201050935,3266.8174287215334
502,190,2024-12-22T00:00:00,-22420.56417178326,233.37881565864384,-118.00296932517504,77291.0,41.42050056476879,406.79473684210524,769963.0427772693,412.6257216002765,4052.4370672487858
251,201,2024-12-29T00:00:00,-18403.32062089884,232.82305059268387,-91.55880905919821,81167.0,38.88138545114653,403.81592039800995,813971.861154109,389.91651385316726,4049.6112495229304
254,196,2024-12-29T00:00:00,-2656.0165055596904,89.36339759162918,-13.551104620202501,13782.0,12.893280118724961,70.31632653061224,135537.286605181,126.79728651375032,691.5167683937806
