id,visits,last_visit,res_sum,res_std,res_mean,hands_sum,hands_std,hands_mean,bets_sum,bets_std,bets_mean
294,189,2024-12-29T00:00:00,-19206.06404318202,247.76478434455115,-101.61938647186254,76599.0,40.94056677134037,405.2857142857143,745784.5619105132,398.6062827704303,3945.9500630185885
809,177,2024-12-22T00:00:00,-10196.958197597742,464.01285652784,-57.609933319761254,17756.0,16.21923989766644,100.31638418079096,639243.2383337717,583.9175172052605,3611.54371939984
812,182,2025-01-01T00:00:00,-4156.799204258856,111.30903021368569,-22.83955606735635,12580.0,12.733822026515474,69.12087912087912,126524.10334389967,128.07117758709614,695.1873810104378
564,166,2024-12-27T00:00:00,-4090.345448617888,93.90768670973682,-24.64063523263788,11343.0,11.430454224821752,68.33132530120481,110023.95517814982,110.8722369124289,662.7949107117458
312,201,2024-12-14T00:00:00,-20305.117301768463,226.1108493628833,-101.02048408840031,80416.0,41.90754609544784,400.07960199004975,790788.3252652317,412.1070209012472,3934.2702749514015
572,169,2024-12-22T00:00:00,-1934.7411525015984,101.8185167051924,-11.448172500009457,11598.0,11.107733537346082,68.62721893491124,117163.61547066567,112.21091747889578,693.2758311873708
576,164,2024-12-23T00:00:00,-1251.5922827943282,88.0512233582156,-7.631660260941025,11628.0,13.315230373704338,70.90243902439025,115207.48777984991,131.92416929518652,702.4846815844506
833,186,2024-12-21T00:00:00,-4007.4432813422586,86.78961932845162,-21.54539398571107,13353.0,11.626541424144138,71.79032258064517,133370.16472477216,116.12624465794136,717.0438963697428
579,186,2024-12-22T00:00:00,-2090.8247200193337,100.42943378757978,-11.240993118383514,12799.0,11.906087260845787,68.81182795698925,124574.68640508295,115.88382583259761,669.7563785219513
334,218,2024-12-27T00:00:00,-1699.112151802211,110.37791736689559,-7.794092439459684,14451.0,13.082798002289998,66.28899082568807,145941.38722583902,132.12384535669764,669.4559047056836
337,185,2024-12-19T00:00:00,-13124.106172537795,221.86293705026046,-70.94111444615024,73698.0,40.12298696847559,398.36756756756756,717002.074387268,390.3534001873907,3875.686888579827
594,182,2024-12-30T00:00:00,-21628.999084388837,220.24741778114935,-118.84065430982878,72528.0,37.943964939169376,398.5054945054945,705655.9162040143,369.1730551450827,3877.2303088132653
851,176,2024-12-22T00:00:00,-4975.841950587931,110.11653959249753,-28.271829264704152,12645.0,11.406452010551234,71.8465909090909,127242.60443716854,114.77949080348884,722.9693433930031
602,216,2024-12-28T00:00:00,-25576.55256120427,225.9949108247144,-118.40996556113087,84240.0,40.32977486598134,390.0,870696.1531413437,416.8444899438083,4031.0007089877026
859,184,2024-12-21T00:00:00,-15124.707622932105,228.8780831059134,-82.19949795071796,74250.0,39.34599893667896,403.5326086956522,734781.1850132686,389.36969325553906,3993.3760055068947
604,194,2024-12-27T00:00:00,40.04964377753004,100.60342204482163,0.20644146277077338,12892.0,11.506179978698405,66.45360824742268,133626.444002059,119.26232660573646,688.796103103397
865,194,2024-12-30T00:00:00,40345.42113404349,95.21521501145308,207.9660883198118,3567.0,1.8163137511096412,18.38659793814433,271723.2333811781,138.36126865326833,1400.6352236143202
866,182,2024-12-24T00:00:00,-2489.3754939025657,97.40090451073073,-13.677887329134977,12044.0,12.48743844133891,66.17582417582418,116030.7313277816,120.30277439050207,637.5314908119868
611,187,2024-12-22T00:00:00,-12804.53401074083,253.37235769021333,-68.47344390770498,77099.0,41.427781601149924,412.29411764705884,791702.4952806901,425.4073083642312,4233.703183319199
868,179,2024-12-29T00:00:00,-2182.5206646980805,98.99505039201523,-12.19285287540827,12103.0,13.218068350548013,67.6145251396648,119373.73184690913,130.37182077273692,666.8923566866432
102,186,2024-12-28T00:00:00,-2896.4609517893314,104.24005539210461,-15.572370708544792,12967.0,11.760124407181172,69.71505376344086,124385.65446208997,112.80872761184759,668.7400777531718
103,174,2024-12-28T00:00:00,-19807.63774090013,232.2120585526621,-113.83699851092028,72504.0,35.4680722038583,416.6896551724138,707964.6730604682,346.327680429902,4068.7624888532655
361,187,2025-01-01T00:00:00,-1881.6486861697545,96.98221718985444,-10.062292439410452,12218.0,11.907795361864887,65.33689839572193,128800.07062107504,125.5299462718536,688.7704311287436
366,174,2025-01-01T00:00:00,-1903.4976074211722,99.9240347147375,-10.93964142196076,12046.0,13.126003978612772,69.22988505747126,127001.34914255237,138.3878643644639,729.892811164094
112,177,2024-12-28T00:00:00,-20383.979229690463,223.5990234407954,-115.16372446152805,67735.0,41.77436583795306,382.683615819209,680959.6839504266,419.969867250934,3847.229852827269
625,183,2024-12-23T00:00:00,-17745.847916947434,263.96848933620015,-96.97184654069636,75962.0,39.19221378879759,415.09289617486337,777296.3573466314,401.0421660090938,4247.521078396892
375,198,2024-12-28T00:00:00,-2565.1933355269953,85.47753424562684,-12.955521896600986,12449.0,11.261771267995261,62.87373737373738,121162.05779648203,109.60714766355551,611.9295848307173
632,199,2024-12-29T00:00:00,-2364.284756055165,96.04294013125667,-11.8808279198752,13484.0,13.00452609855522,67.75879396984925,139611.41533367208,134.6470108545662,701.5649011742315
384,191,2024-12-28T00:00:00,216.8127725717859,1502.9937981632752,1.1351454061350048,28612.0,31.839949863033738,149.80104712041884,3058679.727382571,3403.753990176806,16014.029986296184
643,170,2024-12-27T00:00:00,-3037.8408261058066,85.10524017028642,-17.86965191826945,11563.0,11.813488566495785,68.01764705882353,113014.0817676413,115.46229895486034,664.788716280243
389,163,2024-12-29T00:00:00,-18253.467462262364,223.54284097159814,-111.9844629586648,63455.0,39.602616960585316,389.29447852760734,643836.7434912496,401.8220776555761,3949.918671725458
649,194,2024-12-29T00:00:00,-4858.473640729138,94.01121111050452,-25.043678560459476,13817.0,12.422848311309235,71.22164948453609,133282.0202001441,119.83370627279753,687.0207226811551
139,166,2024-12-28T00:00:00,-4964.516393823316,100.11211129369703,-29.90672526399588,11621.0,11.791612798296997,70.00602409638554,115650.51079634028,117.3484246825326,696.6898240743391
395,184,2024-12-28T00:00:00,-17162.396741465975,215.81706098437337,-93.27389533405422,70577.0,44.168469567356475,383.57065217391306,697245.518112393,436.3499078697441,3789.3778158282225
651,181,2024-12-27T00:00:00,-9567.773086025118,420.8760279208348,-52.860624784669156,17964.0,14.129983041185065,99.2486187845304,590881.4508047985,464.7709240270892,3264.538402236456
652,190,2024-12-31T00:00:00,-7009.9874094783,454.1044864338885,-36.89467057620158,19372.0,13.265638865702453,101.9578947368421,689420.2861309657,472.1040957310885,3628.5278217419245
401,195,2025-01-01T00:00:00,-19969.780744405896,256.2519223186298,-102.40913202259433,80175.0,39.87720797619025,411.15384615384613,765103.0704370441,380.544736676517,3923.605489420739
403,180,2024-12-24T00:00:00,-529.5112370841373,102.93148179067383,-2.941729094911874,12643.0,11.83608601264647,70.2388888888889,128700.10017364123,120.48607573293005,715.000556520229
917,167,2024-12-28T00:00:00,-12813.551708675459,451.2595233646561,-76.72785454296682,17200.0,14.534492118734564,102.9940119760479,603169.206314292,509.6952369440966,3611.791654576599
156,170,2024-12-29T00:00:00,-619.3234673230727,424.33294262179186,-3.6430792195474866,16375.0,15.424427891450195,96.32352941176471,578604.7444003569,545.016620314765,3403.5573200020995
670,168,2024-12-22T00:00:00,-19193.235326364927,244.8627781787825,-114.24544837121981,68276.0,41.11890975243659,406.4047619047619,658423.2836195951,396.5324210272584,3919.1862120213996
671,177,2025-01-01T00:00:00,-5981.21693240571,490.90216905405134,-33.792186058789326,18469.0,14.034657948635493,104.34463276836158,651158.6879809292,494.8177733550601,3678.8626439600516
416,155,2025-01-01T00:00:00,-1287.8251754228404,93.60945663324648,-8.308549518857035,10405.0,11.956215647597807,67.12903225806451,105372.71164705226,121.08206283751062,679.8239461100146
425,203,2024-12-29T00:00:00,-1832.0029920656934,108.55346350606051,-9.02464528111179,14234.0,12.194475564511972,70.11822660098522,142948.8266680392,122.46634633827885,704.1814121578285
430,198,2025-01-01T00:00:00,-16400.68819285027,1363.5791000626155,-82.83175854974884,29457.0,31.73762168051855,148.77272727272728,2922927.4004074614,3149.2264668416187,14762.259598017483
689,184,2025-01-01T00:00:00,-4671.083792980744,80.41701653264096,-25.38632496185187,12474.0,11.121891889694357,67.79347826086956,125867.84061683198,112.22450823550471,684.0643511784347
948,178,2024-12-29T00:00:00,-431.2839246626957,92.02233892933097,-2.4229433969814367,11695.0,13.248959912776446,65.70224719101124,117168.86697359735,132.7375478032174,658.2520616494234
950,178,2024-12-29T00:00:00,-426.58346026571263,97.29206423768107,-2.396536293627599,12593.0,12.022362962858248,70.74719101123596,118607.85499956658,113.2332790479513,666.3362640425089
438,178,2024-12-31T00:00:00,-19677.294131473485,211.38406778305978,-110.54659624423306,73913.0,38.450947326880694,415.2415730337079,680012.9824814996,353.75567722851446,3820.297654390447
951,197,2024-12-21T00:00:00,-17354.85114175705,244.85872828461305,-88.09569107490888,80327.0,38.29320572880434,407.75126903553297,786067.3881143533,374.73128848042154,3990.189787382504
695,177,2024-12-28T00:00:00,-8351.507467064877,434.4636141524636,-47.18365800601626,17457.0,13.838330013895975,98.62711864406779,599877.8025313553,475.5288422661178,3389.140127295793
187,195,2024-12-20T00:00:00,-22184.129796532652,244.11039190683,-113.76476818734693,74621.0,37.56532736254748,382.6717948717949,747079.4293751623,376.09095737531175,3831.1765608982682
956,172,2024-12-29T00:00:00,-12578.906846081522,249.53476935696997,-73.13317933768326,65718.0,36.436218601276096,382.0813953488372,665761.7973182986,369.12021643184505,3870.7081239435965
443,182,2024-12-29T00:00:00,-6698.321062093113,491.56174887026043,-36.80396187963249,18105.0,14.427806655158568,99.47802197802197,640337.2728756948,510.2823732196651,3518.3366641521693
189,187,2024-12-26T00:00:00,-51827.41063605847,1588.0829005503792,-277.15192853507205,27596.0,29.58227676162606,147.57219251336898,2801287.0135123013,3002.9151950452892,14980.144457285034
961,174,2024-12-22T00:00:00,-20918.00863471786,230.49631653517483,-120.21844042941298,67704.0,41.12778921338537,389.1034482758621,674072.2783481278,409.4751060275351,3873.978611196137
708,208,2024-12-28T00:00:00,-3596.946006178374,109.44928410212471,-17.293009645088336,15061.0,10.5521289373731,72.40865384615384,157757.81343111326,110.52923366331297,758.4510261111215
967,164,2024-12-20T00:00:00,-14024.444672616497,215.174060113105,-85.5149065403445,64816.0,41.595328182276845,395.219512195122,632630.0440328,405.98701400136656,3857.500268492683
969,200,2024-12-28T00:00:00,203.12121958762418,459.77846224642633,1.015606097938121,19346.0,14.39885759357318,96.73,691664.7029068617,514.7928026288122,3458.3235145343083
717,177,2024-12-26T00:00:00,-22016.07123245843,245.1743696333872,-124.38458323422843,70028.0,38.598824574259716,395.638418079096,721474.7063156057,397.67058353575146,4076.1282842689584
976,188,2024-12-30T00:00:00,-942.485480075963,106.9350846827493,-5.013220638701931,12977.0,12.20761600031086,69.02659574468085,133777.49131413107,125.84605405315818,711.5824006070801
464,167,2024-12-28T00:00:00,-1634.0909936790158,90.61207745299394,-9.784976010053986,11495.0,13.926949145821876,68.83233532934132,113672.58154842659,137.72181491946301,680.6741410085425
208,176,2024-12-26T00:00:00,-13532.371357776301,1456.9144571666657,-76.88847362372898,25793.0,29.440380796381532,146.55113636363637,2551709.173647491,2912.5456423759233,14498.347577542561
212,180,2024-12-27T00:00:00,-5737.978572154587,423.89923253810207,-31.87765873419215,17767.0,15.762366299449608,98.70555555555555,620931.6814780433,550.8725508183761,3449.6204526557963
471,155,2025-01-01T00:00:00,-5724.399334266581,450.33754512026195,-36.93160860817149,15603.0,16.148615208523783,100.66451612903226,535815.7633831487,554.5524953878033,3456.8758927945078
984,176,2024-12-30T00:00:00,-2070.410505558788,88.53012111080378,-11.763696054311295,11871.0,11.823882748663074,67.44886363636364,113254.82562537046,112.80530527459037,643.4933274168776
985,185,2024-12-22T00:00:00,-23290.525361039796,242.20890719521378,-125.8947316812962,77860.0,34.89580022911621,420.86486486486484,795745.111295236,356.64220956915494,4301.324925920195
733,190,2024-12-28T00:00:00,-1088.017654896898,76.87120844683888,-5.726408709983674,12965.0,11.762639809620064,68.23684210526316,119012.89963653506,107.975771008332,626.3836822975529
734,166,2024-12-21T00:00:00,-10336.338055645649,465.9500486763171,-62.26709672075692,16308.0,13.008885157725329,98.24096385542168,578047.0080998326,461.1078700108808,3482.2108921676663
737,205,2024-12-28T00:00:00,-1745.1447608903345,413.1343191379827,-8.512901272635778,20387.0,13.990015986169485,99.44878048780488,689724.6269082156,473.3044860205386,3364.5103751620272
738,176,2024-12-29T00:00:00,-19581.461050288042,232.5649332459512,-111.25830142209115,71800.0,36.12239581393852,407.95454545454544,726521.4902285677,365.5110980134929,4127.963012662317
739,182,2024-12-29T00:00:00,-2292.435356907099,89.24298224517798,-12.59579866432472,12212.0,12.157894324134093,67.0989010989011,116528.23473264204,116.0119524776739,640.2650260035277
227,173,2024-12-24T00:00:00,-14740.85515894886,235.08711705512854,-85.20725525403965,68410.0,36.436379390089954,395.4335260115607,677265.7185257275,360.7237343678596,3914.8307429232805
993,180,2025-01-01T00:00:00,-5700.903482664438,492.3174357639534,-31.671686014802436,18530.0,15.743683820723584,102.94444444444444,656422.1000549272,557.7173230545146,3646.7894447495955
226,187,2024-12-26T00:00:00,-4625.334794139293,1415.1545363988976,-24.734410663846486,28432.0,28.360707336201664,152.0427807486631,2865053.0564287445,2857.8689939527894,15321.139339191146
747,203,2024-12-31T00:00:00,-23923.338944482442,208.45620070489653,-117.8489603176475,74882.0,41.03560397997464,368.8768472906404,734905.8622718644,402.7310425302478,3620.2259225215
491,177,2025-01-01T00:00:00,-9732.808142272244,469.15032908030014,-54.98761662300703,17834.0,15.675839424142652,100.75706214689265,627452.9518584851,551.5224694144847,3544.9319314038707
753,193,2024-12-27T00:00:00,-11929.839894788198,1492.88605774885,-61.81264194190776,29135.0,33.21243199987051,150.95854922279793,2934723.7899320005,3345.437251124724,15205.82274576166
243,198,2025-01-01T00:00:00,-2301.195670238023,96.89158611459753,-11.62220035473749,13938.0,12.21467752777117,70.39393939393939,130998.72723899968,114.80178000953036,661.6097335303015
757,198,2024-12-09T00:00:00,247.61816099540056,481.3010251579265,1.2505967727040432,20156.0,14.96897788591749,101.79797979797979,726290.0027563917,539.3837562027873,3668.131327052483
501,180,2024-12-31T00:00:00,-11588.380597944835,1392.766086992858,-64.37989221080464,26299.0,26.280008714319166,146.10555555555555,2479029.428742295,2477.2392482756445,13772.385715234974
506,173,2024-12-18T00:00:00,-3391.765855455203,90.57830882112383,-19.605582979509844,11713.0,12.080167025488267,67.70520231213872,119501.64090730774,123.2476549116536,690.7609301000447
251,195,2024-12-30T00:00:00,-3225.223465534056,108.00447066558431,-16.53960751555926,13898.0,11.740920086208872,71.27179487179487,144205.9697178303,121.82405859917267,739.5177934247707
252,175,2024-12-29T00:00:00,-20059.461969546217,236.14354180227153,-114.62549696883552,69874.0,41.60269771472587,399.28,668115.7038230852,397.7933947478766,3817.804021846201
765,173,2024-12-17T00:00:00,-7391.063407918948,392.75336296469965,-42.72290987236386,16685.0,15.241927328651853,96.44508670520231,544295.4958998796,497.21980184707735,3146.2167393056625
